true_label,BLL,FSRQ
BLL,0.9410640448331833,0.05893595516681671
BLL,0.9969753616023809,0.0030246383976191282
BLL,0.9143713191151619,0.0856286808848381
BLL,0.937872376292944,0.062127623707056046
BLL,0.8772156089544296,0.12278439104557037
FSRQ,0.2603214383125305,0.7396785616874695
FSRQ,0.9262595474720001,0.07374045252799988
FSRQ,0.09686625003814697,0.903133749961853
FSRQ,0.20737087726593018,0.7926291227340698
BLL,0.40224748849868774,0.5977525115013123
BLL,0.9661636278033257,0.03383637219667435
BLL,0.9443528540432453,0.055647145956754684
BLL,0.551154375076294,0.44884562492370605
BLL,0.4352598190307617,0.5647401809692383
FSRQ,0.6725127100944519,0.3274872899055481
FSRQ,0.10896319150924683,0.8910368084907532
BLL,0.9211833253502846,0.07881667464971542
BLL,0.9173807576298714,0.08261924237012863
BLL,0.8273932635784149,0.17260673642158508
BLL,0.9177554473280907,0.08224455267190933
FSRQ,0.24532032012939453,0.7546796798706055
BLL,0.9565509632229805,0.0434490367770195
FSRQ,0.2855544686317444,0.7144455313682556
FSRQ,0.2556976079940796,0.7443023920059204
BLL,0.9263577312231064,0.07364226877689362
BLL,0.9918480822816491,0.008151917718350887
FSRQ,0.07972860336303711,0.9202713966369629
FSRQ,0.37957441806793213,0.6204255819320679
BLL,0.9521123506128788,0.0478876493871212
BLL,0.6601940095424652,0.3398059904575348
FSRQ,0.1411084532737732,0.8588915467262268
BLL,0.9980602391296998,0.0019397608703002334
BLL,0.9782752469182014,0.021724753081798553
BLL,0.9674486741423607,0.03255132585763931
BLL,0.8551844954490662,0.14481550455093384
FSRQ,0.3027680516242981,0.6972319483757019
BLL,0.9400536939501762,0.05994630604982376
BLL,0.693247526884079,0.306752473115921
BLL,0.9784923754632473,0.0215076245367527
BLL,0.20326828956604004,0.79673171043396
BLL,0.9903285643085837,0.009671435691416264
BLL,0.9938460919074714,0.006153908092528582
BLL,0.8344885408878326,0.16551145911216736
BLL,0.9916833322495222,0.00831666775047779
BLL,0.9136529639363289,0.08634703606367111
BLL,0.9408455863595009,0.059154413640499115
BLL,0.5270456969738007,0.47295430302619934
FSRQ,0.07221478223800659,0.9277852177619934
BLL,0.968767985701561,0.031232014298439026
BLL,0.9838683847337961,0.01613161526620388
FSRQ,0.828397274017334,0.17160272598266602
BLL,0.7534769922494888,0.24652300775051117
BLL,0.9789377842098475,0.02106221579015255
BLL,0.9920492172241211,0.007950782775878906
BLL,0.7089855968952179,0.2910144031047821
BLL,0.8607486039400101,0.13925139605998993
BLL,0.9217850342392921,0.07821496576070786
BLL,0.1523038148880005,0.8476961851119995
BLL,0.9782243967056274,0.02177560329437256
BLL,0.9844967015087605,0.015503298491239548
FSRQ,0.172951340675354,0.827048659324646
BLL,0.9766120743006468,0.023387925699353218
FSRQ,0.1316719651222229,0.8683280348777771
FSRQ,0.20226186513900757,0.7977381348609924
FSRQ,0.08962357044219971,0.9103764295578003
FSRQ,0.26305949687957764,0.7369405031204224
FSRQ,0.225685715675354,0.774314284324646
FSRQ,0.35335618257522583,0.6466438174247742
BLL,0.985668009147048,0.014331990852952003
FSRQ,0.3878518342971802,0.6121481657028198
BLL,0.9768257644027472,0.023174235597252846
FSRQ,0.2117786407470703,0.7882213592529297
BLL,0.5707347095012665,0.4292652904987335
BLL,0.36589133739471436,0.6341086626052856
BLL,0.9949770700186491,0.005022929981350899
BLL,0.8593024611473083,0.14069753885269165
FSRQ,0.027554810047149658,0.9724451899528503
BLL,0.582866758108139,0.41713324189186096
BLL,0.6849174797534943,0.31508252024650574
BLL,0.9772223625332117,0.022777637466788292
BLL,0.8389071375131607,0.1610928624868393
BLL,0.9100155010819435,0.08998449891805649
FSRQ,0.17888641357421875,0.8211135864257812
FSRQ,0.05423682928085327,0.9457631707191467
BLL,0.9001040682196617,0.09989593178033829
BLL,0.8502867817878723,0.14971321821212769
BLL,0.9937100177630782,0.006289982236921787
BLL,0.9146837815642357,0.08531621843576431
FSRQ,0.040753722190856934,0.9592462778091431
FSRQ,0.8145116418600082,0.18548835813999176
FSRQ,0.17358213663101196,0.826417863368988
BLL,0.8015778362751007,0.1984221637248993
BLL,0.9106431156396866,0.08935688436031342
BLL,0.9985894863493741,0.0014105136506259441
FSRQ,0.023257434368133545,0.9767425656318665
BLL,0.9604859314858913,0.03951406851410866
FSRQ,0.09969860315322876,0.9003013968467712
BLL,0.970971804112196,0.02902819588780403
FSRQ,0.19482117891311646,0.8051788210868835
FSRQ,0.027009189128875732,0.9729908108711243
BLL,0.6764644980430603,0.3235355019569397
BLL,0.9249036386609077,0.07509636133909225
BLL,0.6704725027084351,0.32952749729156494
BLL,0.9600087180733681,0.03999128192663193
BLL,0.9965699526946992,0.003430047305300832
BLL,0.8737456202507019,0.1262543797492981
BLL,0.8452231884002686,0.15477681159973145
BLL,0.9856994803994894,0.014300519600510597
FSRQ,0.045764803886413574,0.9542351961135864
BLL,0.7275267243385315,0.2724732756614685
BLL,0.9663915112614632,0.033608488738536835
BLL,0.9910141294822097,0.008985870517790318
BLL,0.8916830793023109,0.10831692069768906
BLL,0.819978728890419,0.180021271109581
BLL,0.9559445045888424,0.04405549541115761
FSRQ,0.09704726934432983,0.9029527306556702
FSRQ,0.03294795751571655,0.9670520424842834
BLL,0.6182540059089661,0.38174599409103394
BLL,0.5800242125988007,0.41997578740119934
FSRQ,0.2326573133468628,0.7673426866531372
FSRQ,0.8072719871997833,0.19272801280021667
BLL,0.9946604152210057,0.005339584778994322
FSRQ,0.06270933151245117,0.9372906684875488
FSRQ,0.036396920680999756,0.9636030793190002
BLL,0.9509648457169533,0.04903515428304672
BLL,0.9996998610440642,0.00030013895593583584
BLL,0.9004725962877274,0.09952740371227264
FSRQ,0.0991714596748352,0.9008285403251648
BLL,0.968064546585083,0.03193545341491699
FSRQ,0.6298342049121857,0.37016579508781433
BLL,0.9955408945679665,0.004459105432033539
BLL,0.6711651980876923,0.32883480191230774
BLL,0.45005321502685547,0.5499467849731445
FSRQ,0.1522238850593567,0.8477761149406433
BLL,0.5518054664134979,0.4481945335865021
BLL,0.91656444221735,0.08343555778265
FSRQ,0.2205582857131958,0.7794417142868042
BLL,0.803955078125,0.196044921875
FSRQ,0.06336063146591187,0.9366393685340881
FSRQ,0.13622426986694336,0.8637757301330566
FSRQ,0.061229825019836426,0.9387701749801636
BLL,0.986076857894659,0.013923142105340958
BLL,0.821674644947052,0.178325355052948
BLL,0.44001299142837524,0.5599870085716248
BLL,0.9782074056565762,0.021792594343423843
FSRQ,0.14209842681884766,0.8579015731811523
BLL,0.9276168271899223,0.07238317281007767
FSRQ,0.11117768287658691,0.8888223171234131
BLL,0.9885538704693317,0.011446129530668259
BLL,0.8986146003007889,0.10138539969921112
BLL,0.991559099406004,0.008440900593996048
FSRQ,0.2224733829498291,0.7775266170501709
BLL,0.16383808851242065,0.8361619114875793
BLL,0.7663588672876358,0.2336411327123642
FSRQ,0.10155987739562988,0.8984401226043701
FSRQ,0.789361909031868,0.21063809096813202
BLL,0.9965517912060022,0.0034482087939977646
FSRQ,0.10216546058654785,0.8978345394134521
BLL,0.9496567510068417,0.05034324899315834
FSRQ,0.6309368312358856,0.3690631687641144
FSRQ,0.05107724666595459,0.9489227533340454
BLL,0.9805608429014683,0.019439157098531723
BLL,0.9446565248072147,0.05534347519278526
BLL,0.8562731593847275,0.14372684061527252
BLL,0.9802757874131203,0.01972421258687973
BLL,0.29791510105133057,0.7020848989486694
BLL,0.9923718767240644,0.00762812327593565
BLL,0.8415231555700302,0.1584768444299698
FSRQ,0.12481766939163208,0.8751823306083679
BLL,0.9516927413642406,0.048307258635759354
BLL,0.8670709431171417,0.13292905688285828
FSRQ,0.13793259859085083,0.8620674014091492
BLL,0.9421001374721527,0.05789986252784729
FSRQ,0.8374447673559189,0.16255523264408112
BLL,0.9961044299416244,0.003895570058375597
BLL,0.38063061237335205,0.619369387626648
BLL,0.9776016492396593,0.02239835076034069
FSRQ,0.24708515405654907,0.7529148459434509
BLL,0.19115394353866577,0.8088460564613342
BLL,0.9715913031250238,0.028408696874976158
BLL,0.630637526512146,0.369362473487854
BLL,0.6259500086307526,0.37404999136924744
BLL,0.8921551257371902,0.10784487426280975
BLL,0.15358376502990723,0.8464162349700928
BLL,0.9905691239982843,0.00943087600171566
BLL,0.999457357742358,0.0005426422576420009
FSRQ,0.7874357998371124,0.21256420016288757
BLL,0.9891530508175492,0.010846949182450771
BLL,0.9660074040293694,0.033992595970630646
FSRQ,0.12091583013534546,0.8790841698646545
BLL,0.9507247693836689,0.0492752306163311
BLL,0.9780016634613276,0.021998336538672447
BLL,0.6972677409648895,0.3027322590351105
BLL,0.9061066806316376,0.09389331936836243
BLL,0.9933625510893762,0.006637448910623789
BLL,0.7015966475009918,0.2984033524990082
BLL,0.7771393209695816,0.2228606790304184
FSRQ,0.9743465688079596,0.025653431192040443
FSRQ,0.4946346879005432,0.5053653120994568
FSRQ,0.11743837594985962,0.8825616240501404
BLL,0.964013185352087,0.03598681464791298
BLL,0.9519730508327484,0.04802694916725159
FSRQ,0.14538705348968506,0.8546129465103149
BLL,0.8554774522781372,0.1445225477218628
BLL,0.8532491028308868,0.14675089716911316
BLL,0.9347633644938469,0.0652366355061531
BLL,0.997466825414449,0.0025331745855510235
FSRQ,0.29419559240341187,0.7058044075965881
BLL,0.9055842310190201,0.09441576898097992
BLL,0.9531057626008987,0.04689423739910126
FSRQ,0.055593252182006836,0.9444067478179932
FSRQ,0.23573565483093262,0.7642643451690674
FSRQ,0.31575924158096313,0.6842407584190369
FSRQ,0.7202365398406982,0.27976346015930176
BLL,0.9972992965485901,0.002700703451409936
BLL,0.9806774258613586,0.019322574138641357
BLL,0.7324887812137604,0.2675112187862396
BLL,0.7495089769363403,0.25049102306365967
BLL,0.867574155330658,0.13242584466934204
BLL,0.7378088533878326,0.26219114661216736
BLL,0.8447096943855286,0.15529030561447144
BLL,0.7964401245117188,0.20355987548828125
FSRQ,0.07477080821990967,0.9252291917800903
BLL,0.8411817997694016,0.15881820023059845
BLL,0.9899040348827839,0.01009596511721611
FSRQ,0.039744436740875244,0.9602555632591248
FSRQ,0.23545759916305542,0.7645424008369446
BLL,0.9928938313387334,0.007106168661266565
FSRQ,0.8534148335456848,0.14658516645431519
BLL,0.9727458208799362,0.027254179120063782
BLL,0.9984843579586595,0.0015156420413404703
FSRQ,0.1901625394821167,0.8098374605178833
BLL,0.8902678936719894,0.10973210632801056
FSRQ,0.1348118782043457,0.8651881217956543
FSRQ,0.11227530241012573,0.8877246975898743
BLL,0.9577233530580997,0.04227664694190025
FSRQ,0.07226651906967163,0.9277334809303284
BLL,0.805709719657898,0.19429028034210205
BLL,0.9877969268709421,0.012203073129057884
BLL,0.7999405562877655,0.2000594437122345
FSRQ,0.08316594362258911,0.9168340563774109
BLL,0.9448301121592522,0.05516988784074783
FSRQ,0.15637558698654175,0.8436244130134583
BLL,0.9975059332791716,0.002494066720828414
BLL,0.9711068775504827,0.02889312244951725
FSRQ,0.09678369760513306,0.9032163023948669
BLL,0.9457779228687286,0.05422207713127136
BLL,0.9075629487633705,0.09243705123662949
FSRQ,0.18874436616897583,0.8112556338310242
FSRQ,0.17883700132369995,0.8211629986763
BLL,0.6950165927410126,0.3049834072589874
