epoch,train_loss,valid_loss,train_accuracy,valid_accuracy,valid_auc,valid_f1_weighted
1,0.6756757497787476,0.658365786075592,0.6339563862928349,0.675,0.47059523809523807,0.5723185872439603
2,0.6716063022613525,0.6510707139968872,0.6386292834890965,0.685,0.5483333333333333,0.5854780153287616
3,0.6634379029273987,0.6439344882965088,0.6627725856697819,0.695,0.6379761904761905,0.5986374434135628
4,0.6565170884132385,0.6369014978408813,0.6736760124610592,0.7,0.7166666666666668,0.6087880935506732
5,0.6503234505653381,0.6299071311950684,0.6915887850467289,0.715,0.7751190476190477,0.6316301063969526
6,0.6397144198417664,0.6229943633079529,0.7141744548286605,0.74,0.8158333333333332,0.6775327474713978
7,0.6346914768218994,0.6161133050918579,0.719626168224299,0.75,0.8430952380952381,0.6946068875893436
8,0.6278436779975891,0.6092984080314636,0.7453271028037384,0.755,0.8603571428571428,0.7070704680783941
9,0.6227391362190247,0.6024471521377563,0.7577881619937694,0.77,0.8764285714285714,0.7304494554379507
10,0.6122443079948425,0.5955724716186523,0.7795950155763239,0.79,0.8866666666666667,0.7625874125874127
11,0.6067687273025513,0.5887047648429871,0.780373831775701,0.805,0.8953571428571429,0.7830790568654646
12,0.6017504334449768,0.5817997455596924,0.794392523364486,0.815,0.9030952380952381,0.7982398619499569
13,0.5971835851669312,0.5748111605644226,0.7928348909657321,0.82,0.9095238095238096,0.8046052631578948
14,0.588051974773407,0.5677647590637207,0.8115264797507789,0.82,0.9145238095238095,0.8079999999999999
15,0.5819404125213623,0.5606204271316528,0.8271028037383178,0.83,0.9202380952380953,0.8201342281879195
16,0.573745608329773,0.5533449053764343,0.8457943925233645,0.825,0.9230952380952381,0.815566669935602
17,0.5655084848403931,0.5459701418876648,0.8473520249221184,0.83,0.9258333333333333,0.8215176715176714
18,0.5578542947769165,0.5384764671325684,0.8504672897196262,0.835,0.9278571428571428,0.8286370450703326
19,0.5483874082565308,0.5308417081832886,0.8566978193146417,0.855,0.9307142857142857,0.8513794070887496
20,0.5417279005050659,0.5230863690376282,0.8722741433021807,0.865,0.9326190476190477,0.8624649255342111
21,0.5341073870658875,0.5152313709259033,0.8761682242990654,0.875,0.9342857142857143,0.8733790999237223
22,0.526665449142456,0.5072595477104187,0.8792834890965732,0.87,0.9353571428571429,0.8686741136474017
23,0.5224639177322388,0.49915584921836853,0.8637071651090342,0.87,0.9370238095238095,0.8686741136474017
24,0.5115066766738892,0.49091869592666626,0.8722741433021807,0.87,0.9386904761904762,0.8686741136474017
25,0.5045281648635864,0.48258960247039795,0.881619937694704,0.87,0.9396428571428572,0.8686741136474017
26,0.4916881024837494,0.4741322994232178,0.8847352024922118,0.875,0.9413095238095238,0.8740599800670472
27,0.48458462953567505,0.4655778110027313,0.8917445482866043,0.88,0.9420238095238095,0.8794085827623512
28,0.4803515374660492,0.4569593071937561,0.8870716510903427,0.88,0.9435714285714285,0.88
29,0.4721517264842987,0.4483189284801483,0.8862928348909658,0.88,0.944047619047619,0.88
30,0.46644002199172974,0.43970081210136414,0.881619937694704,0.88,0.9451190476190476,0.88
31,0.4544753432273865,0.4311118721961975,0.8901869158878505,0.88,0.9455952380952382,0.88
32,0.44463449716567993,0.4225439429283142,0.8933021806853583,0.88,0.9460714285714286,0.88
33,0.434734970331192,0.4140445590019226,0.8948598130841121,0.88,0.9460714285714286,0.88
34,0.428847074508667,0.4056215286254883,0.8940809968847352,0.88,0.9464285714285714,0.88
35,0.4232613146305084,0.39731788635253906,0.8987538940809969,0.88,0.9482142857142857,0.88
36,0.41038742661476135,0.38918206095695496,0.8933021806853583,0.88,0.9483333333333333,0.88
37,0.40387824177742004,0.3812049925327301,0.8940809968847352,0.88,0.9486904761904762,0.88
38,0.39587312936782837,0.37340569496154785,0.9003115264797508,0.88,0.9492857142857143,0.88
39,0.3899495303630829,0.3658219575881958,0.8925233644859814,0.88,0.9494047619047619,0.88
40,0.38452398777008057,0.35844725370407104,0.8909657320872274,0.88,0.9497619047619047,0.88
41,0.37834396958351135,0.3513098955154419,0.8862928348909658,0.88,0.9503571428571428,0.88
42,0.36773228645324707,0.3444043695926666,0.8878504672897196,0.88,0.950595238095238,0.88
43,0.36040011048316956,0.3377700746059418,0.8948598130841121,0.88,0.9510714285714286,0.88
44,0.3571605384349823,0.3314022719860077,0.8940809968847352,0.885,0.9514285714285714,0.885269113421606
45,0.34607645869255066,0.32531073689460754,0.8987538940809969,0.885,0.9511904761904761,0.885269113421606
46,0.3407410681247711,0.3194660246372223,0.8956386292834891,0.885,0.9511904761904761,0.885269113421606
47,0.3316877484321594,0.31388741731643677,0.8987538940809969,0.885,0.951547619047619,0.885269113421606
