epoch,train_loss,valid_loss
1,1.0283985137939453,1.0548585653305054
2,1.0097306966781616,1.0392063856124878
3,0.9953869581222534,1.0237808227539062
4,0.983858048915863,1.008711576461792
5,0.9692460894584656,0.9939574599266052
6,0.9561542272567749,0.9795911312103271
7,0.9406387209892273,0.9655465483665466
8,0.9266384840011597,0.951701283454895
9,0.9192686676979065,0.9381150007247925
10,0.9057620167732239,0.924610435962677
11,0.8924339413642883,0.9111252427101135
12,0.8787756562232971,0.8976014852523804
13,0.8675166964530945,0.8839993476867676
14,0.8567192554473877,0.8702126741409302
15,0.8444578647613525,0.8561755418777466
16,0.8283171653747559,0.841933012008667
17,0.8211017847061157,0.8274767994880676
18,0.8044103980064392,0.8128292560577393
19,0.7854527235031128,0.7978969216346741
20,0.7751495242118835,0.782723069190979
21,0.7688392996788025,0.7673388719558716
22,0.7547869086265564,0.7517462968826294
23,0.7325172424316406,0.735919177532196
24,0.72124844789505,0.7198898196220398
25,0.7031042575836182,0.7036046385765076
26,0.6880740523338318,0.687133252620697
27,0.6734764575958252,0.6705332398414612
28,0.6629645824432373,0.6538153290748596
29,0.6471399068832397,0.6370373368263245
30,0.6275269985198975,0.6202107667922974
31,0.6235641837120056,0.6034032702445984
32,0.5986542701721191,0.5865964889526367
33,0.5881041288375854,0.5698453783988953
34,0.571992039680481,0.5532114505767822
35,0.5582672357559204,0.5366887450218201
36,0.5397028923034668,0.5203285217285156
37,0.5280019640922546,0.5041750073432922
38,0.5014954805374146,0.48824670910835266
39,0.4995904266834259,0.4725474417209625
40,0.4839891791343689,0.4571733772754669
41,0.460912823677063,0.4421691596508026
42,0.45991846919059753,0.427545964717865
43,0.43414223194122314,0.4133361876010895
44,0.43272197246551514,0.3995639383792877
45,0.40473461151123047,0.3862258791923523
46,0.4026651084423065,0.3733358383178711
47,0.3932921290397644,0.3608803153038025
48,0.3786991536617279,0.34887927770614624
49,0.3679746985435486,0.3373291492462158
50,0.3544342815876007,0.3262273669242859
51,0.35377275943756104,0.315557599067688
52,0.33574822545051575,0.30531349778175354
53,0.3297019898891449,0.29547426104545593
54,0.3203357756137848,0.2859961688518524
55,0.32090121507644653,0.27688002586364746
56,0.31101730465888977,0.26809704303741455
57,0.30099231004714966,0.2596273124217987
58,0.2993585765361786,0.2514225244522095
59,0.29391786456108093,0.2434806227684021
60,0.28020918369293213,0.2357686311006546
61,0.2763732671737671,0.2282356321811676
62,0.26816225051879883,0.22091932594776154
63,0.2699768543243408,0.21380022168159485
64,0.25994637608528137,0.2068997174501419
65,0.256509006023407,0.20020905137062073
66,0.2467707097530365,0.19372788071632385
67,0.23857074975967407,0.1874402016401291
68,0.23842358589172363,0.18137405812740326
69,0.2329803705215454,0.17551001906394958
70,0.23165641725063324,0.16985557973384857
71,0.22617842257022858,0.16438302397727966
72,0.22360976040363312,0.15908180177211761
73,0.2158551961183548,0.15399719774723053
74,0.2129199057817459,0.14910492300987244
75,0.20722661912441254,0.14438249170780182
76,0.20832902193069458,0.13983047008514404
77,0.2076476663351059,0.1354675441980362
78,0.2032376378774643,0.13127948343753815
79,0.19317767024040222,0.12726153433322906
80,0.19526024162769318,0.1233917772769928
81,0.19267109036445618,0.11968574672937393
82,0.1919766664505005,0.11613575369119644
83,0.1862139105796814,0.11269034445285797
84,0.17588569223880768,0.10935953259468079
85,0.17582842707633972,0.10619212687015533
86,0.17725804448127747,0.10315301269292831
87,0.17743690311908722,0.10020924359560013
88,0.1754896640777588,0.09735776484012604
89,0.17784906923770905,0.09463724493980408
90,0.16878002882003784,0.09201794117689133
91,0.16825391352176666,0.08950778096914291
92,0.16811637580394745,0.08710765093564987
93,0.1710561066865921,0.08477606624364853
94,0.15971867740154266,0.08252361416816711
95,0.1590491086244583,0.08034291118383408
96,0.15871553122997284,0.07826633751392365
97,0.15893061459064484,0.07625327259302139
98,0.15848077833652496,0.0743144229054451
99,0.1564387083053589,0.07245763391256332
100,0.1569298952817917,0.070682592689991
101,0.16011564433574677,0.06899693608283997
102,0.15113914012908936,0.06740176677703857
103,0.15263842046260834,0.06586208939552307
104,0.15687796473503113,0.06435226649045944
105,0.15071992576122284,0.06290508061647415
106,0.14700044691562653,0.06151365488767624
107,0.14635804295539856,0.06021391600370407
108,0.15515348315238953,0.05899417772889137
109,0.14391742646694183,0.057820554822683334
110,0.1444104015827179,0.056735724210739136
111,0.14545989036560059,0.05571313574910164
112,0.14282384514808655,0.054734911769628525
113,0.14261668920516968,0.05379800125956535
114,0.14060503244400024,0.05290446802973747
115,0.13498345017433167,0.05205145105719566
116,0.13610878586769104,0.051250021904706955
117,0.141374871134758,0.05048195272684097
118,0.13333620131015778,0.049765460193157196
119,0.13540206849575043,0.04905839264392853
120,0.13565191626548767,0.04839237779378891
121,0.13488078117370605,0.0477331280708313
122,0.13742591440677643,0.04710198938846588
123,0.1366223692893982,0.04646202549338341
124,0.13530582189559937,0.0458342581987381
125,0.1307305246591568,0.04523411765694618
126,0.1333640068769455,0.04465985298156738
127,0.13786010444164276,0.04410964250564575
128,0.12896306812763214,0.04358786344528198
129,0.13030625879764557,0.04313015192747116
130,0.13392925262451172,0.04271727800369263
131,0.1295459121465683,0.04232792556285858
132,0.1306675374507904,0.04196023568511009
133,0.1303790807723999,0.041619524359703064
134,0.1348181515932083,0.04131370410323143
135,0.1326528936624527,0.04103571176528931
136,0.1323808878660202,0.04077466204762459
137,0.12900662422180176,0.04050746187567711
138,0.1310887336730957,0.04026137664914131
139,0.13461054861545563,0.04002632200717926
140,0.12996351718902588,0.03980278968811035
141,0.1289680451154709,0.039593424648046494
142,0.13710251450538635,0.039368756115436554
143,0.12751337885856628,0.039152368903160095
144,0.12496936321258545,0.03888602927327156
145,0.12891747057437897,0.03857887536287308
146,0.12808340787887573,0.03824228793382645
147,0.12796428799629211,0.037911806255578995
148,0.1267177164554596,0.037599436938762665
149,0.12743686139583588,0.03730994462966919
150,0.13366538286209106,0.03706217557191849
151,0.12430829554796219,0.036846522241830826
152,0.128214493393898,0.03666836395859718
153,0.12879499793052673,0.03649172559380531
154,0.1282600313425064,0.03635207936167717
155,0.12718629837036133,0.03623117879033089
156,0.12995047867298126,0.03611023351550102
157,0.13019171357154846,0.035974644124507904
158,0.12212172895669937,0.0358152762055397
159,0.12317759543657303,0.035660598427057266
160,0.12477803975343704,0.0355537049472332
161,0.12370304763317108,0.035510774701833725
162,0.12744483351707458,0.03549296408891678
163,0.13517354428768158,0.03545064479112625
164,0.12387970834970474,0.035410184413194656
165,0.1227295845746994,0.035323143005371094
166,0.1226000040769577,0.03515264391899109
167,0.11841599643230438,0.034965455532073975
168,0.12136252969503403,0.034780703485012054
169,0.11970522254705429,0.034574322402477264
170,0.12533240020275116,0.03436655551195145
171,0.1250118762254715,0.03419080004096031
172,0.12523528933525085,0.034041184931993484
173,0.12345200777053833,0.03390270099043846
174,0.12262540310621262,0.03375660628080368
175,0.11986472457647324,0.03361909091472626
176,0.12069132924079895,0.03347471356391907
177,0.12335205078125,0.03332321345806122
178,0.12314360588788986,0.033181823790073395
179,0.12556244432926178,0.03305290266871452
180,0.12145132571458817,0.03294360637664795
181,0.12082665413618088,0.03282931074500084
182,0.11760390549898148,0.032755348831415176
183,0.11836676299571991,0.032677579671144485
184,0.12085023522377014,0.03261152282357216
185,0.12113707512617111,0.032545413821935654
186,0.12190372496843338,0.032464757561683655
187,0.12120799720287323,0.03246735408902168
188,0.12297090142965317,0.032458074390888214
189,0.12018603086471558,0.03248986974358559
190,0.1225762739777565,0.03246891498565674
191,0.12296401709318161,0.032427649945020676
192,0.11837822943925858,0.03238052874803543
193,0.11802004277706146,0.03229197859764099
194,0.11639123409986496,0.032172009348869324
195,0.12054443359375,0.03199945017695427
196,0.11629164963960648,0.03180816397070885
197,0.11784317344427109,0.03161829710006714
198,0.12269074469804764,0.031453296542167664
199,0.12171227484941483,0.03128054738044739
200,0.11779149621725082,0.031145138666033745
201,0.1133098378777504,0.031021814793348312
202,0.12025051563978195,0.03091009333729744
203,0.11880411952733994,0.030827626585960388
204,0.1217515841126442,0.03075631894171238
205,0.11993325501680374,0.030671896412968636
206,0.11218209564685822,0.03057234175503254
207,0.11708399653434753,0.03048715554177761
208,0.11813828349113464,0.030397726222872734
209,0.12107491493225098,0.030362911522388458
210,0.11600296199321747,0.030405675992369652
211,0.11360204964876175,0.030445365235209465
212,0.11379373073577881,0.030474068596959114
213,0.11868355423212051,0.0304444320499897
214,0.11958596110343933,0.0304292943328619
215,0.11699233204126358,0.030341941863298416
216,0.11571255326271057,0.030221987515687943
217,0.11818834394216537,0.030066849663853645
218,0.11665615439414978,0.029875468462705612
219,0.11784518510103226,0.029708825051784515
220,0.11790681630373001,0.02954215183854103
221,0.11697062849998474,0.029406584799289703
222,0.11659644544124603,0.029307184740900993
223,0.11387820541858673,0.029177511110901833
224,0.1178373470902443,0.02904602885246277
225,0.11572800576686859,0.02895755134522915
226,0.1139959767460823,0.028905391693115234
227,0.1138835921883583,0.02889077551662922
228,0.11432819068431854,0.028907546773552895
229,0.11830892413854599,0.028934551402926445
230,0.11399637162685394,0.02898102067410946
231,0.1180143654346466,0.02900812402367592
232,0.11821690946817398,0.02901897393167019
233,0.11376462131738663,0.029054298996925354
234,0.11442907154560089,0.029081622138619423
235,0.11776520311832428,0.02905111573636532
236,0.11330799013376236,0.02899199351668358
237,0.1156565397977829,0.028901975601911545
238,0.11780176311731339,0.0287843756377697
239,0.11159265041351318,0.02866552583873272
240,0.11533713340759277,0.028540153056383133
241,0.11598806828260422,0.028417499735951424
242,0.11217296868562698,0.028378358110785484
243,0.1175982877612114,0.02837890386581421
244,0.1205970048904419,0.028389522805809975
245,0.11434992402791977,0.028437267988920212
246,0.11650343984365463,0.02848108857870102
247,0.11694641411304474,0.028514273464679718
248,0.11563663184642792,0.028592420741915703
249,0.11531174927949905,0.02863958105444908
250,0.1154160425066948,0.028638308867812157
251,0.11990433931350708,0.02857828140258789
252,0.11779267340898514,0.02853119932115078
253,0.10976234078407288,0.028486764058470726
254,0.10968496650457382,0.028449658304452896
255,0.11039921641349792,0.028449958190321922
256,0.11711776256561279,0.028454357758164406
257,0.11623584479093552,0.028431838378310204
258,0.11986066401004791,0.028364934027194977
259,0.11312537640333176,0.02830568328499794
260,0.11419440060853958,0.02825772762298584
261,0.11465208232402802,0.02817394770681858
262,0.11767124384641647,0.02810046635568142
263,0.11352397501468658,0.02805369161069393
264,0.1126471608877182,0.0279759019613266
265,0.10902047157287598,0.027948401868343353
266,0.11534987390041351,0.027892448008060455
267,0.11434955894947052,0.027871137484908104
268,0.11590956151485443,0.027880888432264328
269,0.11590675264596939,0.02786736935377121
270,0.11353912949562073,0.027893919497728348
271,0.11284078657627106,0.027883540838956833
272,0.11574886739253998,0.02784842625260353
273,0.11177200078964233,0.02778465487062931
274,0.11444885283708572,0.027820227667689323
275,0.11818649619817734,0.027879828587174416
276,0.11321473866701126,0.027963273227214813
277,0.11586898565292358,0.027998941019177437
278,0.11314872652292252,0.027967676520347595
279,0.11485565453767776,0.0278934296220541
280,0.10837657004594803,0.02782132290303707
281,0.11307857185602188,0.0277569517493248
282,0.11354240775108337,0.027708832174539566
283,0.11304166913032532,0.027679603546857834
284,0.11293217539787292,0.027662083506584167
285,0.113267682492733,0.02764562889933586
286,0.10735474526882172,0.027631746605038643
287,0.11236917227506638,0.02761737070977688
288,0.11325335502624512,0.02761000022292137
289,0.11078375577926636,0.027610179036855698
290,0.11187617480754852,0.027634048834443092
291,0.11012210696935654,0.027648361399769783
292,0.11443571746349335,0.027738157659769058
293,0.11505275219678879,0.027875207364559174
294,0.11180590093135834,0.027943624183535576
295,0.11025286465883255,0.027961499989032745
296,0.10956810414791107,0.027870971709489822
297,0.11380636692047119,0.02776782400906086
298,0.11125829070806503,0.02767511084675789
299,0.10790108889341354,0.027597274631261826
300,0.1128089502453804,0.02750682272017002
301,0.11477431654930115,0.02743324637413025
302,0.11189257353544235,0.027363434433937073
303,0.11179998517036438,0.02729773335158825
304,0.10825513303279877,0.027210570871829987
305,0.11220555752515793,0.027133194729685783
306,0.10781299322843552,0.02706705592572689
307,0.10668311268091202,0.027013331651687622
308,0.11371931433677673,0.027000656351447105
309,0.1147170141339302,0.027036642655730247
310,0.10972056537866592,0.027111567556858063
311,0.10713540762662888,0.0272450502961874
312,0.11213477700948715,0.027372153475880623
313,0.11197345703840256,0.02747536450624466
314,0.11165095120668411,0.02751734107732773
315,0.10930418968200684,0.027514604851603508
316,0.107945017516613,0.027483532205224037
317,0.11592761427164078,0.027433540672063828
318,0.11082611978054047,0.027371525764465332
319,0.11233823746442795,0.027357984334230423
320,0.1100931465625763,0.027324339374899864
321,0.11181817203760147,0.02727709710597992
322,0.11135371774435043,0.027209453284740448
323,0.11140107363462448,0.027171598747372627
324,0.11227376759052277,0.02714083530008793
325,0.10727842152118683,0.027131028473377228
326,0.1086987853050232,0.027170535176992416
327,0.11070761829614639,0.027216918766498566
328,0.11183863878250122,0.027296720072627068
329,0.11137779802083969,0.027370847761631012
330,0.11537975072860718,0.027399461716413498
331,0.11698160320520401,0.027394434437155724
332,0.10776820033788681,0.027363594621419907
333,0.11267443001270294,0.027349185198545456
334,0.10769310593605042,0.027285970747470856
335,0.11166652292013168,0.02721213735640049
336,0.11080016940832138,0.0271475650370121
337,0.11417307704687119,0.027125077322125435
338,0.11101873964071274,0.027148913592100143
339,0.1088971346616745,0.027166683226823807
340,0.10917987674474716,0.027180183678865433
341,0.11042220145463943,0.027178145945072174
342,0.11762329936027527,0.027183597907423973
343,0.10947117209434509,0.027201123535633087
344,0.11235939711332321,0.027267592027783394
345,0.10998627543449402,0.02729715034365654
346,0.11287344992160797,0.027305036783218384
347,0.11030199378728867,0.0273143257945776
348,0.1092221811413765,0.02731439657509327
349,0.1104169562458992,0.027288924902677536
350,0.11008185148239136,0.0272496547549963
351,0.11679135262966156,0.027174679562449455
352,0.11133404821157455,0.027156339958310127
353,0.11210214346647263,0.02716117352247238
354,0.11519505828619003,0.027069682255387306
355,0.11149735748767853,0.027036815881729126
356,0.11029493808746338,0.02701924927532673
357,0.11269491910934448,0.02700117602944374
358,0.1067160815000534,0.027008026838302612
359,0.1076914370059967,0.027030639350414276
360,0.11160457879304886,0.027061399072408676
361,0.11008141934871674,0.027104653418064117
362,0.11070813238620758,0.027132729068398476
363,0.1106562539935112,0.02714998461306095
364,0.10958462953567505,0.027166379615664482
365,0.10450664162635803,0.027192039415240288
366,0.10800701379776001,0.02718670666217804
367,0.10292948782444,0.027146928012371063
368,0.10652554780244827,0.027136733755469322
369,0.10598230361938477,0.027192775160074234
370,0.1121101826429367,0.027246693149209023
371,0.10892460495233536,0.02732573077082634
372,0.10999852418899536,0.02741025574505329
373,0.11153656989336014,0.02743467129766941
374,0.11003454774618149,0.027474109083414078
375,0.1097763255238533,0.027482248842716217
376,0.1096208244562149,0.027454799041152
377,0.10375681519508362,0.027432940900325775
378,0.10962551087141037,0.027466392144560814
379,0.1083683893084526,0.027503259479999542
380,0.10398364067077637,0.027562595903873444
381,0.11242672801017761,0.027559926733374596
382,0.1044544205069542,0.027512002736330032
383,0.10966705530881882,0.027471983805298805
384,0.10840372741222382,0.027439743280410767
385,0.10840937495231628,0.027356689795851707
386,0.1068221926689148,0.02731151320040226
387,0.10642194002866745,0.027286825701594353
388,0.10830383002758026,0.027282003313302994
