epoch,train_loss,valid_loss,train_accuracy,valid_accuracy,valid_auc,valid_f1_weighted
1,0.6313846111297607,0.5847758650779724,0.6580996884735203,0.7,0.7216666666666667,0.5764705882352941
2,0.625903308391571,0.5804622173309326,0.6573208722741433,0.7,0.7491666666666666,0.5764705882352941
3,0.6210107207298279,0.5762144327163696,0.660436137071651,0.7,0.7735714285714286,0.5764705882352941
4,0.614403486251831,0.5720087289810181,0.6588785046728972,0.7,0.7960714285714285,0.5764705882352941
5,0.6140257120132446,0.5678503513336182,0.6627725856697819,0.7,0.8152380952380952,0.5764705882352941
6,0.6028196215629578,0.5637450814247131,0.6596573208722741,0.7,0.8316666666666667,0.5764705882352941
7,0.6059427857398987,0.5596916079521179,0.6596573208722741,0.7,0.844047619047619,0.5764705882352941
8,0.5967463254928589,0.5556885004043579,0.6612149532710281,0.7,0.8538095238095238,0.5764705882352941
9,0.5879290103912354,0.5517497658729553,0.660436137071651,0.7,0.8632142857142857,0.5764705882352941
10,0.5795172452926636,0.5478718280792236,0.6635514018691588,0.7,0.8708333333333333,0.5764705882352941
11,0.5798456072807312,0.5440452098846436,0.6713395638629284,0.7,0.8777380952380952,0.5764705882352941
12,0.5757020711898804,0.5402693748474121,0.661993769470405,0.7,0.8834523809523809,0.5764705882352941
13,0.5672460794448853,0.5365507006645203,0.6682242990654206,0.7,0.8892857142857143,0.5764705882352941
14,0.5716090202331543,0.5328777432441711,0.6674454828660437,0.7,0.8944047619047619,0.5764705882352941
15,0.567197859287262,0.529245138168335,0.6705607476635514,0.7,0.8990476190476191,0.5764705882352941
16,0.5603241920471191,0.5256578326225281,0.6721183800623053,0.7,0.9027380952380953,0.5764705882352941
17,0.5484387874603271,0.5221173763275146,0.6736760124610592,0.7,0.9058333333333334,0.5764705882352941
18,0.5493036508560181,0.5186178088188171,0.676791277258567,0.705,0.9085714285714286,0.5880071570191983
19,0.548841118812561,0.5151572227478027,0.6728971962616822,0.705,0.9096428571428572,0.5880071570191983
20,0.5452317595481873,0.5117400288581848,0.6736760124610592,0.705,0.910952380952381,0.5880071570191983
21,0.5403193831443787,0.5083587765693665,0.6822429906542056,0.7,0.9127380952380952,0.5854170643252529
22,0.5325298309326172,0.5050139427185059,0.690809968847352,0.705,0.914047619047619,0.5964956902642362
23,0.5290921926498413,0.5017079710960388,0.6931464174454829,0.705,0.915,0.5964956902642362
24,0.5269308686256409,0.49843981862068176,0.6947040498442367,0.715,0.915,0.6178185993111367
25,0.5238328576087952,0.4952109456062317,0.7001557632398754,0.715,0.9166666666666666,0.6178185993111367
26,0.5151455402374268,0.49201324582099915,0.705607476635514,0.715,0.9179761904761905,0.6178185993111367
27,0.5144702792167664,0.48884764313697815,0.7102803738317757,0.715,0.9191666666666667,0.6178185993111367
28,0.5092072486877441,0.48571765422821045,0.7188473520249221,0.715,0.9201190476190476,0.6178185993111367
29,0.5054563879966736,0.48262083530426025,0.7219626168224299,0.715,0.9213095238095238,0.6178185993111367
