epoch,train_loss,valid_loss,train_accuracy,valid_accuracy,valid_auc,valid_f1_weighted
1,0.7007531523704529,0.6723339557647705,0.5261106780982073,0.665,0.6569047619047619,0.6520812733246149
2,0.6839008927345276,0.6637924909591675,0.5674201091192518,0.7,0.7502380952380953,0.6873315363881402
3,0.6769075393676758,0.6554003357887268,0.573655494933749,0.755,0.8264285714285714,0.748882446460301
4,0.6730595231056213,0.6471476554870605,0.5806703039750585,0.8,0.8791666666666667,0.7968347442031651
5,0.6602826118469238,0.6390513777732849,0.6297739672642245,0.845,0.9166666666666666,0.8429900839054157
6,0.6571620106697083,0.6310902833938599,0.6328916601714731,0.87,0.9379761904761905,0.8679425837320573
7,0.6494539976119995,0.6232767701148987,0.6648480124707716,0.89,0.9485714285714285,0.8882591093117409
8,0.6388520002365112,0.615601122379303,0.6858924395946999,0.91,0.9561904761904761,0.9095564370717635
9,0.6297672986984253,0.6080798506736755,0.7014809041309431,0.925,0.9602380952380953,0.9248183259068751
10,0.6242830157279968,0.6007073521614075,0.7186282151208107,0.925,0.9634523809523811,0.9248183259068751
11,0.6207072734832764,0.5934699177742004,0.7147310989867498,0.94,0.965,0.94
12,0.611829936504364,0.5863583087921143,0.7412314886983632,0.93,0.9660714285714287,0.9303219719306521
13,0.6036646962165833,0.5793859958648682,0.7537022603273578,0.925,0.9667857142857142,0.925508496962226
14,0.5947914719581604,0.5725424885749817,0.7685113016367888,0.93,0.9664285714285714,0.9306217858812529
15,0.5894225835800171,0.5658366084098816,0.7786438035853468,0.93,0.966547619047619,0.9306217858812529
16,0.583431601524353,0.5592677593231201,0.7739672642244739,0.93,0.9669047619047619,0.9306217858812529
17,0.5732976794242859,0.5528225302696228,0.8012470771628994,0.93,0.9663095238095238,0.9309002433090023
18,0.5686543583869934,0.5464956760406494,0.8051441932969603,0.93,0.9664285714285715,0.9309002433090023
19,0.5589099526405334,0.5402911305427551,0.8215120810600156,0.93,0.9661904761904762,0.9309002433090023
20,0.5589712858200073,0.5342035889625549,0.8106001558846454,0.93,0.9654761904761904,0.9309002433090023
21,0.543626606464386,0.5282354950904846,0.8441153546375681,0.93,0.965,0.9309002433090023
22,0.5502228140830994,0.5223800539970398,0.8316445830085737,0.93,0.9645238095238095,0.9309002433090023
23,0.5404412746429443,0.516637921333313,0.8347622759158223,0.92,0.9644047619047619,0.9207106124357176
24,0.5277894139289856,0.5109962224960327,0.8487918939984411,0.92,0.9636904761904761,0.9207106124357176
25,0.5276344418525696,0.5054653286933899,0.8394388152766953,0.92,0.9641666666666666,0.9207106124357176
26,0.5243988633155823,0.5000413656234741,0.843335931410756,0.92,0.9638095238095237,0.9207106124357176
27,0.5163094997406006,0.49472877383232117,0.8620420888542478,0.92,0.964047619047619,0.9207106124357176
28,0.5079960823059082,0.48951801657676697,0.8441153546375681,0.915,0.964047619047619,0.9155762965571894
29,0.5134170055389404,0.4844116270542145,0.848012470771629,0.91,0.9635714285714285,0.9104139639108385
30,0.5074212551116943,0.4793984293937683,0.8456742010911925,0.91,0.9629761904761904,0.9104139639108385
31,0.4996534287929535,0.4744742512702942,0.8604832424006236,0.9,0.9622619047619048,0.9004599599009318
32,0.4932398796081543,0.4696425497531891,0.8667186282151208,0.9,0.9619047619047619,0.9004599599009318
33,0.48846498131752014,0.46490365266799927,0.8667186282151208,0.9,0.9620238095238095,0.9004599599009318
34,0.4811989963054657,0.460256963968277,0.8706157443491817,0.9,0.9620238095238095,0.9004599599009318
35,0.4770079255104065,0.45570603013038635,0.8674980514419329,0.9,0.9615476190476191,0.9004599599009318
36,0.4694218635559082,0.4512368142604828,0.8674980514419329,0.9,0.9611904761904763,0.9004599599009318
37,0.4686275124549866,0.4468551576137543,0.8659392049883087,0.9,0.9610714285714286,0.9004599599009318
38,0.46539902687072754,0.4425566494464874,0.8674980514419329,0.9,0.960952380952381,0.9004599599009318
39,0.4674811065196991,0.43833690881729126,0.8597038191738113,0.9,0.960952380952381,0.9004599599009318
40,0.4581187963485718,0.4341961145401001,0.8737334372564303,0.9,0.9610714285714285,0.9004599599009318
41,0.44610852003097534,0.43013259768486023,0.8760717069368668,0.895,0.9610714285714285,0.8957118957471163
42,0.4541434645652771,0.4261496365070343,0.8737334372564303,0.895,0.9610714285714285,0.8957118957471163
43,0.44840121269226074,0.42224085330963135,0.8698363211223694,0.895,0.9609523809523809,0.8957118957471163
44,0.4439700245857239,0.41840699315071106,0.8745128604832424,0.895,0.9609523809523809,0.8957118957471163
45,0.435312956571579,0.414649099111557,0.8768511301636789,0.895,0.9607142857142857,0.8957118957471163
46,0.4335322976112366,0.4109607934951782,0.8807482462977396,0.895,0.9603571428571428,0.8957118957471163
47,0.43361160159111023,0.4073425531387329,0.872954014029618,0.895,0.9602380952380952,0.8957118957471163
48,0.4286780059337616,0.40379130840301514,0.8760717069368668,0.895,0.9601190476190476,0.8957118957471163
49,0.42642346024513245,0.4002997875213623,0.8667186282151208,0.895,0.9601190476190476,0.8957118957471163
50,0.42230749130249023,0.39687514305114746,0.8854247856586126,0.895,0.9596428571428571,0.8957118957471163
51,0.41681259870529175,0.3935222625732422,0.8791893998441154,0.895,0.9594047619047619,0.8957118957471163
52,0.4081297814846039,0.39023059606552124,0.8877630553390491,0.895,0.9591666666666666,0.8957118957471163
53,0.4138774573802948,0.38700324296951294,0.877630553390491,0.895,0.9591666666666666,0.8957118957471163
54,0.40717336535453796,0.3838413953781128,0.8885424785658612,0.895,0.9589285714285715,0.8957118957471163
55,0.4068363308906555,0.3807431161403656,0.8846453624318005,0.895,0.9586904761904762,0.8957118957471163
56,0.4005691707134247,0.37770506739616394,0.8815276695245519,0.895,0.9585714285714286,0.8957118957471163
57,0.3977562189102173,0.37472230195999146,0.8838659392049883,0.895,0.9584523809523811,0.8957118957471163
58,0.3916848599910736,0.37179017066955566,0.8901013250194856,0.895,0.958452380952381,0.8957118957471163
59,0.39316925406455994,0.3689151406288147,0.8901013250194856,0.895,0.9582142857142857,0.8957118957471163
60,0.3885778784751892,0.3660926818847656,0.8815276695245519,0.895,0.9580952380952381,0.8957118957471163
61,0.394046425819397,0.36332523822784424,0.8791893998441154,0.895,0.9579761904761904,0.8957118957471163
62,0.38620907068252563,0.3606094717979431,0.882307092751364,0.895,0.9578571428571429,0.8957118957471163
63,0.3806876838207245,0.3579438030719757,0.8877630553390491,0.895,0.9578571428571429,0.8957118957471163
64,0.3798571825027466,0.3553255796432495,0.8939984411535464,0.895,0.9578571428571429,0.8957118957471163
65,0.3737524747848511,0.3527567386627197,0.882307092751364,0.895,0.9578571428571429,0.8957118957471163
66,0.36923328042030334,0.35023659467697144,0.8807482462977396,0.895,0.9576190476190476,0.89524571225451
67,0.37356844544410706,0.3477671444416046,0.8838659392049883,0.895,0.9575,0.89524571225451
68,0.3667944073677063,0.3453460931777954,0.8939984411535464,0.895,0.9575,0.89524571225451
69,0.36724939942359924,0.34297865629196167,0.8862042088854248,0.895,0.9570238095238095,0.89524571225451
70,0.35552287101745605,0.3406628668308258,0.8916601714731099,0.895,0.9569047619047619,0.89524571225451
71,0.3551260530948639,0.3383907675743103,0.8955572876071707,0.895,0.9567857142857144,0.89524571225451
72,0.3578049838542938,0.3361646234989166,0.8947778643803586,0.895,0.9569047619047619,0.89524571225451
73,0.35444003343582153,0.33398324251174927,0.8893219017926735,0.895,0.9566666666666668,0.89524571225451
74,0.3582538366317749,0.3318530321121216,0.8862042088854248,0.895,0.9566666666666668,0.89524571225451
75,0.3549853563308716,0.32976922392845154,0.8830865159781761,0.895,0.9567857142857144,0.89524571225451
76,0.3468326926231384,0.32772284746170044,0.8862042088854248,0.895,0.9567857142857144,0.89524571225451
77,0.34537002444267273,0.3257240951061249,0.8939984411535464,0.895,0.9566666666666667,0.89524571225451
78,0.3491382896900177,0.3237685263156891,0.8901013250194856,0.895,0.956547619047619,0.89524571225451
79,0.34167376160621643,0.3218493163585663,0.8924395946999221,0.895,0.956547619047619,0.89524571225451
80,0.3410029113292694,0.31997302174568176,0.8908807482462977,0.895,0.956547619047619,0.89524571225451
81,0.3398967385292053,0.3181409537792206,0.8830865159781761,0.895,0.9564285714285714,0.89524571225451
82,0.33997225761413574,0.3163449764251709,0.8877630553390491,0.895,0.9565476190476191,0.89524571225451
83,0.3352976441383362,0.31458789110183716,0.886983632112237,0.895,0.9563095238095238,0.89524571225451
84,0.3343473970890045,0.3128640651702881,0.8901013250194856,0.895,0.9564285714285714,0.89524571225451
85,0.32930970191955566,0.3111761212348938,0.8908807482462977,0.895,0.9563095238095238,0.89524571225451
86,0.3353763520717621,0.3095216155052185,0.8924395946999221,0.895,0.9561904761904761,0.89524571225451
87,0.32701432704925537,0.3078986704349518,0.8986749805144193,0.895,0.9561904761904761,0.89524571225451
88,0.3240995407104492,0.30631303787231445,0.8994544037412315,0.895,0.9561904761904761,0.89524571225451
89,0.3295860290527344,0.30476242303848267,0.8885424785658612,0.895,0.9561904761904761,0.89524571225451
90,0.327793151140213,0.30325230956077576,0.8924395946999221,0.895,0.9563095238095238,0.89524571225451
91,0.3231392204761505,0.30177658796310425,0.8901013250194856,0.895,0.9561904761904763,0.89524571225451
92,0.3158457577228546,0.30032774806022644,0.897116134060795,0.895,0.9560714285714286,0.89524571225451
93,0.3191607892513275,0.29890286922454834,0.8901013250194856,0.895,0.9560714285714286,0.89524571225451
94,0.318528950214386,0.29751357436180115,0.8901013250194856,0.895,0.9559523809523809,0.89524571225451
95,0.3191102147102356,0.29615774750709534,0.8916601714731099,0.895,0.9559523809523809,0.89524571225451
96,0.3167840242385864,0.2948300838470459,0.8901013250194856,0.895,0.9558333333333333,0.89524571225451
97,0.3180246949195862,0.2935236692428589,0.8947778643803586,0.895,0.9558333333333333,0.89524571225451
98,0.3135085701942444,0.29224538803100586,0.8916601714731099,0.895,0.9559523809523809,0.89524571225451
99,0.315429151058197,0.29099392890930176,0.9010132501948558,0.895,0.9558333333333333,0.89524571225451
100,0.3081064224243164,0.2897717356681824,0.8932190179267342,0.895,0.9557142857142857,0.89524571225451
101,0.3027512729167938,0.2885790169239044,0.8963367108339828,0.895,0.9557142857142857,0.89524571225451
102,0.3100542426109314,0.28741219639778137,0.8924395946999221,0.895,0.9557142857142857,0.89524571225451
103,0.31017550826072693,0.28626883029937744,0.8908807482462977,0.895,0.9558333333333333,0.89524571225451
104,0.3005075454711914,0.285148561000824,0.8932190179267342,0.895,0.9558333333333333,0.89524571225451
105,0.3072286546230316,0.28405511379241943,0.8932190179267342,0.895,0.9558333333333333,0.89524571225451
106,0.3001657724380493,0.28298813104629517,0.8978955572876072,0.895,0.9557142857142857,0.89524571225451
107,0.3043046295642853,0.28194499015808105,0.8978955572876072,0.895,0.9558333333333334,0.89524571225451
108,0.2963259816169739,0.28092560172080994,0.9041309431021044,0.895,0.9558333333333334,0.89524571225451
109,0.2979145348072052,0.27992886304855347,0.8986749805144193,0.895,0.9558333333333334,0.89524571225451
110,0.29708731174468994,0.2789537310600281,0.9002338269680437,0.895,0.9558333333333334,0.89524571225451
111,0.2906094193458557,0.277996689081192,0.9002338269680437,0.895,0.9557142857142857,0.89524571225451
112,0.3039507269859314,0.27706393599510193,0.8932190179267342,0.895,0.9555952380952382,0.89524571225451
113,0.2849692404270172,0.27614834904670715,0.9072486360093531,0.895,0.9557142857142857,0.89524571225451
114,0.2948745787143707,0.2752505838871002,0.8924395946999221,0.895,0.9558333333333334,0.89524571225451
115,0.29461875557899475,0.27437227964401245,0.9017926734216679,0.895,0.9558333333333334,0.89524571225451
116,0.29069164395332336,0.2735113501548767,0.9017926734216679,0.895,0.955952380952381,0.89524571225451
117,0.2926141023635864,0.27266761660575867,0.8963367108339828,0.895,0.955952380952381,0.89524571225451
118,0.2941775918006897,0.2718402147293091,0.8986749805144193,0.895,0.9560714285714287,0.89524571225451
119,0.29049229621887207,0.27103525400161743,0.8916601714731099,0.895,0.9561904761904763,0.89524571225451
120,0.2959841787815094,0.2702489197254181,0.9002338269680437,0.9,0.9561904761904763,0.9
121,0.2906554937362671,0.269481360912323,0.897116134060795,0.9,0.9561904761904763,0.9
122,0.2876182794570923,0.2687324583530426,0.8978955572876072,0.9,0.9560714285714287,0.9
123,0.2905293107032776,0.2679990828037262,0.9017926734216679,0.9,0.9560714285714287,0.9
124,0.2929750680923462,0.2672782242298126,0.9017926734216679,0.9,0.9561904761904763,0.9
125,0.295326292514801,0.266574889421463,0.8932190179267342,0.9,0.9561904761904763,0.9
126,0.2845325767993927,0.26589158177375793,0.9010132501948558,0.9,0.9560714285714287,0.9
127,0.28345435857772827,0.2652280926704407,0.897116134060795,0.9,0.9560714285714287,0.9
128,0.2860730290412903,0.2645787298679352,0.8978955572876072,0.9,0.9560714285714287,0.9
129,0.2839736342430115,0.26393944025039673,0.9033515198752923,0.9,0.9560714285714287,0.9
130,0.280317097902298,0.2633191645145416,0.9033515198752923,0.895,0.955952380952381,0.8947456562696253
131,0.28179898858070374,0.2627140283584595,0.8939984411535464,0.895,0.9560714285714287,0.8947456562696253
132,0.28282099962234497,0.2621203362941742,0.9017926734216679,0.895,0.9561904761904763,0.8947456562696253
133,0.27613240480422974,0.2615390121936798,0.9064692127825409,0.895,0.9561904761904763,0.8947456562696253
134,0.2787233591079712,0.26097145676612854,0.8986749805144193,0.895,0.9563095238095238,0.8947456562696253
135,0.27861541509628296,0.26042231917381287,0.8963367108339828,0.895,0.9564285714285714,0.8947456562696253
