epoch,train_loss,valid_loss
1,1.0054436922073364,1.0508759021759033
2,0.9910833835601807,1.038529634475708
3,0.9769814610481262,1.026230812072754
4,0.9629524350166321,1.0139094591140747
5,0.9489032030105591,1.0015044212341309
6,0.934701144695282,0.9888637661933899
7,0.920215904712677,0.9759397506713867
8,0.9054094552993774,0.9626255631446838
9,0.8901686668395996,0.9487656950950623
10,0.8743610978126526,0.9343941807746887
11,0.8579408526420593,0.9195029139518738
12,0.8409289717674255,0.9040614366531372
13,0.8232989311218262,0.8880023956298828
14,0.8049764037132263,0.8713401556015015
15,0.7859706878662109,0.8539296984672546
16,0.7662603259086609,0.8357449769973755
17,0.7458221912384033,0.8168421387672424
18,0.7247268557548523,0.797248125076294
19,0.7030566930770874,0.7770239114761353
20,0.6809081435203552,0.7562896013259888
21,0.6583802103996277,0.7351040840148926
22,0.6356328725814819,0.7135761976242065
23,0.6128587126731873,0.6918997764587402
24,0.5902664065361023,0.6702966094017029
25,0.5680903196334839,0.6489621996879578
26,0.5466129779815674,0.6280766725540161
27,0.5260749459266663,0.6078445315361023
28,0.5066499710083008,0.5882673859596252
29,0.48843228816986084,0.5694317817687988
30,0.4714609682559967,0.5513460040092468
31,0.45563241839408875,0.533961296081543
32,0.4408254027366638,0.5172584056854248
33,0.42686471343040466,0.5012609958648682
34,0.4136410653591156,0.4859945774078369
35,0.4011203348636627,0.4715591371059418
36,0.38930684328079224,0.4578457176685333
37,0.378146767616272,0.44461002945899963
38,0.36752113699913025,0.43152761459350586
39,0.3571552038192749,0.41822007298469543
40,0.3467104434967041,0.40432465076446533
41,0.33585694432258606,0.3894144594669342
42,0.3243362605571747,0.3735758662223816
43,0.3121238350868225,0.3570374846458435
44,0.29937267303466797,0.3401380181312561
45,0.28637567162513733,0.32335010170936584
46,0.2734183669090271,0.3071167767047882
47,0.2608574330806732,0.2916276454925537
48,0.24890321493148804,0.2769458293914795
49,0.23756833374500275,0.26307785511016846
50,0.22684581577777863,0.24996905028820038
51,0.21672137081623077,0.23762814700603485
52,0.2071361243724823,0.22602570056915283
53,0.19809028506278992,0.21514883637428284
54,0.1896032840013504,0.2049744725227356
55,0.18171752989292145,0.1956188678741455
56,0.17449314892292023,0.18710751831531525
57,0.16797412931919098,0.17938165366649628
58,0.16209560632705688,0.17236283421516418
59,0.15674231946468353,0.16593177616596222
60,0.15176373720169067,0.15993092954158783
61,0.14698544144630432,0.1542782336473465
62,0.14229589700698853,0.1489202082157135
63,0.1376403570175171,0.1437610536813736
64,0.13301776349544525,0.1387668401002884
65,0.1284470558166504,0.13394764065742493
66,0.12396520376205444,0.1293332427740097
67,0.11963026225566864,0.12493135780096054
68,0.11549752950668335,0.12078050523996353
69,0.1116429790854454,0.11691593378782272
70,0.10813320428133011,0.11338523775339127
71,0.10501933097839355,0.11022306233644485
72,0.10230937600135803,0.10739477723836899
73,0.09996548295021057,0.10486588627099991
74,0.09792263060808182,0.10257470607757568
75,0.09611409157514572,0.10048451274633408
76,0.09447900950908661,0.0985589474439621
77,0.092972032725811,0.0967605784535408
78,0.09154777228832245,0.09503732621669769
79,0.09016036987304688,0.09331924468278885
80,0.08876168727874756,0.09156731516122818
81,0.08730531483888626,0.08975622057914734
82,0.08575720340013504,0.0878545343875885
83,0.08410748094320297,0.08586746454238892
84,0.08236032724380493,0.08380752056837082
85,0.08052268624305725,0.08168619871139526
86,0.07860657572746277,0.07951702922582626
87,0.07663509994745255,0.07731804251670837
88,0.07463235408067703,0.0751090794801712
89,0.07263266295194626,0.07290422916412354
90,0.07065686583518982,0.07071094214916229
91,0.06871311366558075,0.06853236258029938
92,0.06680147349834442,0.06637953221797943
93,0.06492182612419128,0.06426186114549637
94,0.0630759745836258,0.062184982001781464
95,0.061268582940101624,0.06015980243682861
96,0.05949888005852699,0.05818430706858635
97,0.05776369199156761,0.056267376989126205
98,0.056058697402477264,0.054396726191043854
99,0.05437804386019707,0.05257674679160118
100,0.05271840840578079,0.05080210417509079
101,0.051079507917165756,0.049067530781030655
102,0.0494694747030735,0.04736774042248726
103,0.04787932708859444,0.04569482430815697
104,0.04631711542606354,0.044063370674848557
105,0.04480070620775223,0.04251654073596001
106,0.0433540977537632,0.041069403290748596
107,0.04198324307799339,0.039710331708192825
108,0.040681611746549606,0.03844474256038666
109,0.039449967443943024,0.03725593537092209
110,0.03827796131372452,0.036133505403995514
111,0.037161894142627716,0.03508848324418068
112,0.03610197827219963,0.034099847078323364
113,0.035095397382974625,0.03316766396164894
114,0.03413574770092964,0.03229117393493652
115,0.033219967037439346,0.031462959945201874
116,0.03234468400478363,0.030680103227496147
117,0.031507011502981186,0.029940517619252205
118,0.030704330652952194,0.029240798205137253
119,0.02993302419781685,0.028575239703059196
120,0.029190178960561752,0.027938608080148697
121,0.028473561629652977,0.027323603630065918
122,0.027783062309026718,0.02672567591071129
123,0.0271155908703804,0.026140103116631508
124,0.026468388736248016,0.02556193806231022
125,0.025840986520051956,0.02499398961663246
126,0.025233177468180656,0.024443969130516052
127,0.024647410959005356,0.02391146309673786
128,0.024085110053420067,0.02340160682797432
129,0.023545222356915474,0.022913821041584015
130,0.02302718535065651,0.022446060553193092
131,0.02253260649740696,0.02199706807732582
132,0.022060871124267578,0.02156565710902214
133,0.021611174568533897,0.021148979663848877
134,0.021182026714086533,0.020749609917402267
135,0.020774275064468384,0.020370399579405785
136,0.02038692496716976,0.02001224458217621
137,0.02001931145787239,0.019674887880682945
138,0.019670024514198303,0.019358422607183456
139,0.019336910918354988,0.01905868761241436
140,0.019017942249774933,0.018770601600408554
141,0.018710898235440254,0.018491210415959358
142,0.018413685262203217,0.018218891695141792
143,0.018125765025615692,0.017950886860489845
144,0.017845313996076584,0.01768636517226696
145,0.017570631578564644,0.017425287514925003
146,0.017300564795732498,0.01716870814561844
