epoch,train_loss,valid_loss
1,1.0760068893432617,1.1078171730041504
2,1.0516693592071533,1.0880528688430786
3,1.036746621131897,1.0687742233276367
4,1.0220794677734375,1.0501149892807007
5,1.0062555074691772,1.0319749116897583
6,0.9866673946380615,1.014337420463562
7,0.9735201597213745,0.9970527291297913
8,0.957939088344574,0.9801925420761108
9,0.9454358220100403,0.9637812376022339
10,0.931434690952301,0.9476858377456665
11,0.9139493107795715,0.9318045377731323
12,0.8995465040206909,0.9160907864570618
13,0.8857318758964539,0.9006087183952332
14,0.867057204246521,0.8852458000183105
15,0.8539501428604126,0.8698849678039551
16,0.838825523853302,0.8545149564743042
17,0.8238023519515991,0.839128315448761
18,0.8110112547874451,0.823703944683075
19,0.7952058911323547,0.8082309365272522
20,0.7801201343536377,0.7926895618438721
21,0.7683284282684326,0.7770349383354187
22,0.7481738328933716,0.7612477540969849
23,0.7418070435523987,0.7453378438949585
24,0.7175222635269165,0.7293012738227844
25,0.701649010181427,0.7131338715553284
26,0.6816654205322266,0.6968250274658203
27,0.6683440208435059,0.6803897619247437
28,0.6581019163131714,0.6637600064277649
29,0.6481673717498779,0.6470522880554199
30,0.6242254972457886,0.6303263306617737
31,0.6063444018363953,0.6136085987091064
32,0.5945031046867371,0.5968934893608093
33,0.5786662101745605,0.5802242755889893
34,0.5589286088943481,0.5636690855026245
35,0.5473105311393738,0.5472944378852844
36,0.5259926915168762,0.5310856103897095
37,0.5173346996307373,0.5150765180587769
38,0.4949987828731537,0.49930787086486816
39,0.4806121587753296,0.4838012754917145
40,0.469910204410553,0.46856170892715454
41,0.46147704124450684,0.45363590121269226
42,0.4395926892757416,0.4390513300895691
43,0.4265376031398773,0.4248381555080414
44,0.41907182335853577,0.41101402044296265
45,0.4087124466896057,0.39760062098503113
46,0.39648324251174927,0.38454699516296387
47,0.3925936222076416,0.37188097834587097
48,0.37770435214042664,0.35953447222709656
49,0.3651120364665985,0.34751373529434204
50,0.3570045232772827,0.3358355760574341
51,0.3405631482601166,0.32442063093185425
52,0.3419317603111267,0.3132937550544739
53,0.32544559240341187,0.302409291267395
54,0.32139894366264343,0.2917543053627014
55,0.3193725347518921,0.2813240587711334
56,0.3030678927898407,0.27109652757644653
57,0.30112987756729126,0.2610675096511841
58,0.28925979137420654,0.251240998506546
59,0.28752508759498596,0.24159419536590576
60,0.2775029242038727,0.2321532517671585
61,0.27735310792922974,0.22294436395168304
62,0.264521062374115,0.21396329998970032
63,0.26090356707572937,0.205220028758049
64,0.2586970031261444,0.19674894213676453
65,0.24700240790843964,0.18856704235076904
66,0.2391851544380188,0.18066881597042084
67,0.24066434800624847,0.17308124899864197
68,0.2365543246269226,0.16579729318618774
69,0.22202986478805542,0.15885131061077118
70,0.22420796751976013,0.1522115170955658
71,0.21997402608394623,0.14589254558086395
72,0.20946092903614044,0.13990473747253418
73,0.2093765139579773,0.13424187898635864
74,0.2084425389766693,0.1289244294166565
75,0.20126065611839294,0.12392762303352356
76,0.1982237845659256,0.11923883855342865
77,0.19193054735660553,0.1148609146475792
78,0.18993164598941803,0.11078385263681412
79,0.19571463763713837,0.10697641968727112
80,0.19163736701011658,0.1034063920378685
81,0.1864684671163559,0.10007116198539734
82,0.17963938415050507,0.09696465730667114
83,0.1832936853170395,0.09404309839010239
84,0.1746341437101364,0.09130129963159561
85,0.17588652670383453,0.08871027082204819
86,0.1732216775417328,0.08627206087112427
87,0.17461270093917847,0.08396721631288528
88,0.17155812680721283,0.08178827911615372
89,0.17304472625255585,0.07972336560487747
90,0.17317409813404083,0.07777149230241776
91,0.1643807739019394,0.0759231299161911
92,0.16808216273784637,0.07416382431983948
93,0.167357936501503,0.07250107079744339
94,0.16033746302127838,0.07091685384511948
95,0.1588294953107834,0.06942680478096008
96,0.1606389582157135,0.06802701950073242
97,0.15889109671115875,0.06669599562883377
98,0.15524910390377045,0.06545151770114899
99,0.15681524574756622,0.064274363219738
100,0.15508463978767395,0.06313324719667435
101,0.1575060933828354,0.06206069886684418
102,0.15071506798267365,0.061030153185129166
103,0.15048326551914215,0.06003882735967636
104,0.15161222219467163,0.05907752364873886
105,0.14741724729537964,0.05814870446920395
106,0.1487012505531311,0.05726337805390358
107,0.15304338932037354,0.056432344019412994
108,0.15140420198440552,0.0556420236825943
109,0.15214386582374573,0.05488548427820206
110,0.1537778526544571,0.05417650565505028
111,0.14498108625411987,0.05350777134299278
112,0.15120944380760193,0.05287487059831619
113,0.15805812180042267,0.05227397382259369
114,0.1418514996767044,0.051700130105018616
115,0.14777815341949463,0.051145248115062714
116,0.1407812088727951,0.05062231421470642
117,0.14622364938259125,0.05008130893111229
118,0.13965074717998505,0.04955258592963219
119,0.1395045816898346,0.04903821647167206
120,0.14226725697517395,0.04854464903473854
121,0.14186090230941772,0.048074983060359955
122,0.14454971253871918,0.04761522635817528
123,0.14194348454475403,0.047183141112327576
124,0.14214582741260529,0.046764031052589417
125,0.13812364637851715,0.04634016379714012
126,0.14121860265731812,0.04593965411186218
127,0.1358277052640915,0.04557365924119949
128,0.13953231275081635,0.045216891914606094
129,0.1361076384782791,0.044879574328660965
130,0.14482258260250092,0.0445447601377964
131,0.1372123807668686,0.04420041665434837
132,0.13592611253261566,0.04386468604207039
133,0.134308859705925,0.04353918880224228
134,0.1349717229604721,0.04321576654911041
135,0.13072098791599274,0.0428866483271122
136,0.13801486790180206,0.04257409647107124
137,0.13931727409362793,0.04225156828761101
138,0.13358338177204132,0.04194954037666321
139,0.13618886470794678,0.04165371134877205
140,0.13355189561843872,0.04137558490037918
141,0.13687773048877716,0.041088227182626724
142,0.13142740726470947,0.04079388454556465
143,0.1321362555027008,0.04051458090543747
144,0.13179875910282135,0.040241967886686325
145,0.130069300532341,0.039945997297763824
146,0.13313692808151245,0.03964342549443245
147,0.13632477819919586,0.03931400552392006
148,0.1292348951101303,0.038989774882793427
149,0.13308730721473694,0.038668956607580185
150,0.13359659910202026,0.03835633024573326
151,0.1268368512392044,0.038051802664995193
152,0.1251077950000763,0.03775196895003319
153,0.13485386967658997,0.03747916594147682
154,0.13215689361095428,0.03722689300775528
155,0.13442112505435944,0.03698299452662468
156,0.1318592131137848,0.036755844950675964
157,0.13321931660175323,0.03652939572930336
158,0.12996217608451843,0.03632049262523651
159,0.1265394389629364,0.03613000363111496
160,0.13161784410476685,0.03596252575516701
161,0.13034701347351074,0.03582235798239708
162,0.12834952771663666,0.03569193556904793
163,0.12965568900108337,0.03555313125252724
164,0.12463565170764923,0.035419564694166183
165,0.1301649808883667,0.035259779542684555
166,0.12635092437267303,0.035107992589473724
167,0.1228260025382042,0.034942757338285446
168,0.13161279261112213,0.034787099808454514
169,0.12911178171634674,0.03459624946117401
170,0.1307484358549118,0.03442005068063736
171,0.12380081415176392,0.034255899488925934
172,0.12741249799728394,0.03409590944647789
173,0.12650325894355774,0.033931389451026917
174,0.1194850355386734,0.03378848358988762
175,0.12696608901023865,0.033653274178504944
176,0.13072416186332703,0.033520232886075974
177,0.12669916450977325,0.033396314829587936
178,0.12351074814796448,0.033262789249420166
179,0.12348400801420212,0.03314729034900665
180,0.12610755860805511,0.033028144389390945
181,0.1267492175102234,0.032903797924518585
182,0.1300419420003891,0.03276005759835243
183,0.12409696727991104,0.032626837491989136
