epoch,train_loss,valid_loss,train_accuracy,valid_accuracy,valid_auc,valid_f1_weighted
1,0.7291213274002075,0.7177644968032837,0.4883177570093458,0.52,0.38607142857142857,0.5222078075244723
2,0.7251038551330566,0.709632396697998,0.4937694704049844,0.525,0.42404761904761906,0.5261115554370686
3,0.7166551947593689,0.7016180157661438,0.5093457943925234,0.545,0.4567857142857143,0.5499636363636364
4,0.7096161842346191,0.6937252879142761,0.5257009345794392,0.57,0.49166666666666664,0.5738195418419823
5,0.6872288584709167,0.6859599947929382,0.5654205607476636,0.59,0.5280952380952381,0.5936418887330528
6,0.6897684931755066,0.6783103942871094,0.5669781931464174,0.595,0.5576190476190477,0.59774588359602
7,0.6821621060371399,0.6707807779312134,0.5903426791277259,0.61,0.5903571428571428,0.6117938436136336
8,0.6705694198608398,0.6633656024932861,0.6129283489096573,0.615,0.6173809523809524,0.6159009449332029
9,0.6610157489776611,0.656083345413208,0.6144859813084113,0.62,0.6442857142857144,0.62
10,0.6595399379730225,0.6489061713218689,0.6214953271028038,0.655,0.6694047619047618,0.6587636363636363
11,0.645878255367279,0.6418458819389343,0.6635514018691588,0.67,0.6939285714285715,0.6729312762973353
12,0.6476948857307434,0.6348938941955566,0.6464174454828661,0.685,0.717857142857143,0.6871356872413489
13,0.6356797218322754,0.6280642151832581,0.6830218068535826,0.695,0.7382142857142856,0.6957137355964336
14,0.6322667598724365,0.6213525533676147,0.6884735202492211,0.72,0.7559523809523809,0.7212878877226089
15,0.624689519405365,0.6147569417953491,0.6853582554517134,0.74,0.7723809523809524,0.74
16,0.6219456195831299,0.6082713603973389,0.6931464174454829,0.75,0.7885714285714286,0.7487678807548984
17,0.6086587905883789,0.6018877625465393,0.7281931464174455,0.76,0.8057142857142857,0.76
18,0.6049298644065857,0.5956153273582458,0.7461059190031153,0.77,0.8176190476190476,0.77
19,0.5957691073417664,0.5894491672515869,0.7507788161993769,0.775,0.8297619047619048,0.775526526259664
20,0.5832942128181458,0.5833896994590759,0.7679127725856698,0.79,0.8417857142857144,0.79
21,0.5818428993225098,0.577439546585083,0.7601246105919003,0.8,0.8501190476190476,0.7990143046039188
22,0.5803556442260742,0.5715811848640442,0.764018691588785,0.8,0.8578571428571428,0.7990143046039188
23,0.5733253955841064,0.5658246874809265,0.7702492211838006,0.805,0.8653571428571428,0.8045276473578755
24,0.5697159767150879,0.5601649284362793,0.778816199376947,0.82,0.8728571428571429,0.82
25,0.5577365159988403,0.5545997023582458,0.8037383177570093,0.825,0.8791666666666667,0.8245760937827089
26,0.5518823266029358,0.5491254925727844,0.8029595015576324,0.84,0.8840476190476191,0.8392114436831349
27,0.5547943711280823,0.5437400341033936,0.7951713395638629,0.84,0.8896428571428572,0.8392114436831349
28,0.5446208119392395,0.5384493470191956,0.8099688473520249,0.83,0.8942857142857142,0.83
29,0.5411667227745056,0.5332432389259338,0.807632398753894,0.83,0.8985714285714285,0.83
30,0.5353619456291199,0.5281274318695068,0.822429906542056,0.83,0.9017857142857143,0.83
31,0.533983051776886,0.5230906009674072,0.8193146417445483,0.83,0.9041666666666667,0.83
32,0.523992121219635,0.5181418061256409,0.8473520249221184,0.845,0.9080952380952381,0.8453627180899908
33,0.5238794088363647,0.513272225856781,0.8255451713395638,0.85,0.9096428571428572,0.85
34,0.5126916170120239,0.5084818005561829,0.8411214953271028,0.85,0.9103571428571429,0.85
35,0.5151159167289734,0.5037640929222107,0.8278816199376947,0.85,0.9123809523809524,0.85
36,0.5090181231498718,0.49912726879119873,0.8341121495327103,0.855,0.9136904761904762,0.8553393169228946
37,0.5020018219947815,0.49455979466438293,0.839563862928349,0.855,0.9165476190476189,0.8553393169228946
38,0.49492719769477844,0.49006643891334534,0.8598130841121495,0.855,0.9178571428571428,0.8553393169228946
39,0.49252280592918396,0.48565682768821716,0.8457943925233645,0.86,0.9197619047619048,0.86
40,0.48534053564071655,0.4813205599784851,0.8566978193146417,0.865,0.9215476190476191,0.8646729866323752
41,0.48464542627334595,0.47705337405204773,0.8613707165109035,0.86,0.9228571428571428,0.86
42,0.48318129777908325,0.47285497188568115,0.8629283489096573,0.87,0.9242857142857143,0.8705979478712113
43,0.47789448499679565,0.4687252342700958,0.8629283489096573,0.87,0.926547619047619,0.8705979478712113
44,0.4690571129322052,0.4646667540073395,0.8559190031152648,0.87,0.9275,0.8705979478712113
45,0.46614912152290344,0.46067526936531067,0.8660436137071651,0.865,0.9279761904761905,0.8659152945320067
46,0.46138429641723633,0.45674455165863037,0.8699376947040498,0.865,0.929404761904762,0.8659152945320067
47,0.4622790813446045,0.45288071036338806,0.8714953271028038,0.865,0.9302380952380952,0.8659152945320067
48,0.4595884382724762,0.44907787442207336,0.8582554517133957,0.865,0.9305952380952381,0.8659152945320067
49,0.45411866903305054,0.44534313678741455,0.8800623052959502,0.865,0.9310714285714285,0.8659152945320067
50,0.44982701539993286,0.4416652023792267,0.8644859813084113,0.865,0.9317857142857143,0.8659152945320067
51,0.4493159055709839,0.43805068731307983,0.8707165109034268,0.865,0.9323809523809524,0.8659152945320067
52,0.4386408030986786,0.434505432844162,0.8746105919003115,0.865,0.9328571428571428,0.8659152945320067
53,0.44318193197250366,0.4310252368450165,0.8574766355140186,0.87,0.9333333333333332,0.8705979478712113
54,0.4354232847690582,0.4276065528392792,0.8769470404984424,0.87,0.9335714285714286,0.8705979478712113
55,0.4338592290878296,0.42423874139785767,0.8738317757009346,0.87,0.9336904761904762,0.8705979478712113
56,0.43164119124412537,0.42092636227607727,0.8769470404984424,0.87,0.9344047619047618,0.8705979478712113
57,0.42768436670303345,0.41766899824142456,0.8621495327102804,0.87,0.9347619047619048,0.8705979478712113
58,0.42267003655433655,0.41447314620018005,0.8730529595015576,0.87,0.9352380952380952,0.8705979478712113
59,0.41692739725112915,0.4113317131996155,0.8746105919003115,0.87,0.9354761904761905,0.8705979478712113
