epoch,train_loss,valid_loss,train_accuracy,valid_accuracy,valid_auc,valid_f1_weighted
1,0.7102057337760925,0.6876446008682251,0.509742790335152,0.55,0.4572619047619047,0.5520698195541928
2,0.7071385979652405,0.6840808391571045,0.509742790335152,0.555,0.4736904761904762,0.5580170819758739
3,0.703887403011322,0.6805617809295654,0.5229929851909587,0.565,0.49083333333333334,0.5679492823809105
4,0.7008411288261414,0.6770428419113159,0.5268901013250195,0.565,0.5057142857142858,0.5679492823809105
5,0.6938924789428711,0.6735423803329468,0.5526110678098207,0.575,0.520595238095238,0.5796363636363637
6,0.689372181892395,0.6700940132141113,0.5565081839438816,0.58,0.5345238095238095,0.5854014598540147
7,0.6887351870536804,0.666673481464386,0.5619641465315667,0.595,0.5489285714285714,0.600969109630527
8,0.6853213906288147,0.663287878036499,0.5541699142634451,0.595,0.560952380952381,0.600969109630527
9,0.6807382106781006,0.659913182258606,0.5604053000779423,0.6,0.5758333333333333,0.6051442474800139
10,0.6779357194900513,0.6565594673156738,0.5720966484801248,0.6,0.5890476190476192,0.6051442474800139
11,0.6731642484664917,0.6532393097877502,0.578332034294622,0.605,0.6039285714285714,0.610821724207551
12,0.672186553478241,0.6499571800231934,0.5900233826968043,0.61,0.6170238095238095,0.6150156412930136
13,0.6671321392059326,0.6466799974441528,0.5985970381917382,0.615,0.6316666666666667,0.620674338784575
14,0.6633327603340149,0.6434358358383179,0.6040530007794233,0.645,0.6469047619047619,0.6502321825156472
15,0.6617538928985596,0.6402343511581421,0.622759158222915,0.66,0.6604761904761904,0.6667806267806268
16,0.6567602157592773,0.6370496153831482,0.6087295401402962,0.675,0.6738095238095239,0.6809405303355359
17,0.6527161598205566,0.6338863968849182,0.6328916601714731,0.685,0.687142857142857,0.691784670393598
18,0.650758683681488,0.6307534575462341,0.6235385814497272,0.705,0.6992857142857142,0.7113538976701949
19,0.6468393802642822,0.6276425719261169,0.6406858924395947,0.72,0.7120238095238095,0.7255840455840457
20,0.6434155106544495,0.6245468258857727,0.6313328137178488,0.715,0.7241666666666666,0.7202093881403931
21,0.6431339383125305,0.6214933395385742,0.6554949337490257,0.72,0.7336904761904761,0.7246323529411766
22,0.6377007365226746,0.6184573173522949,0.6648480124707716,0.72,0.7467857142857144,0.7246323529411766
23,0.6385144591331482,0.6154504418373108,0.6477007014809041,0.735,0.759047619047619,0.7398438170428215
24,0.6342134475708008,0.6124886274337769,0.6445830085736555,0.745,0.7739285714285714,0.7487583282858873
25,0.6298844814300537,0.6095594167709351,0.6648480124707716,0.745,0.7883333333333332,0.7487583282858873
26,0.6304402947425842,0.6066548824310303,0.6703039750584567,0.745,0.8013095238095237,0.7487583282858873
27,0.6236729621887207,0.6037689447402954,0.691348402182385,0.755,0.8121428571428572,0.7586109428629113
28,0.6213424801826477,0.6009140610694885,0.6835541699142634,0.76,0.8238095238095238,0.7630865484880084
29,0.6171336770057678,0.5980824828147888,0.6952455183164459,0.765,0.8325,0.7675636363636363
30,0.6145603060722351,0.5952717065811157,0.7022603273577552,0.77,0.8397619047619047,0.7720430107526881
31,0.6114408373832703,0.5924750566482544,0.7084957131722526,0.78,0.8474999999999999,0.7810119117820498
32,0.6106497645378113,0.5897152423858643,0.7233047544816835,0.78,0.8538095238095238,0.7810119117820498
33,0.6057359576225281,0.5869820713996887,0.7326578332034295,0.775,0.8611904761904762,0.7765254908866779
34,0.602525532245636,0.5842791199684143,0.7186282151208107,0.78,0.866904761904762,0.7810119117820498
35,0.5999911427497864,0.5816122889518738,0.7357755261106781,0.79,0.8723809523809524,0.7909659157919566
36,0.5989440679550171,0.578976571559906,0.7459080280592362,0.795,0.8796428571428572,0.7954797239254716
37,0.5925821661949158,0.5763735771179199,0.7342166796570537,0.8,0.8839285714285715,0.8
38,0.5926469564437866,0.5738012790679932,0.7568199532346064,0.81,0.888095238095238,0.8108739238117701
39,0.5898073315620422,0.5712639093399048,0.759937646141855,0.815,0.893452380952381,0.8154329215912793
40,0.5856529474258423,0.5687534809112549,0.7770849571317225,0.83,0.8967857142857143,0.83
41,0.5856890678405762,0.5662612318992615,0.769290724863601,0.85,0.8996428571428571,0.8513323983169705
42,0.5857990384101868,0.5637986063957214,0.7716289945440374,0.85,0.9030952380952381,0.8513323983169705
43,0.5774334669113159,0.5613484978675842,0.7786438035853468,0.855,0.9060714285714285,0.85598309412697
44,0.5745560526847839,0.5589057803153992,0.7903351519875292,0.865,0.9089285714285714,0.8659152945320067
45,0.5752992033958435,0.5564862489700317,0.7731878409976617,0.86,0.9116666666666667,0.8618004866180048
46,0.5715165734291077,0.5540981888771057,0.8004676539360873,0.86,0.9132142857142856,0.8618004866180048
47,0.5698817372322083,0.5517454743385315,0.7934528448947779,0.86,0.9154761904761906,0.8618004866180048
48,0.564660906791687,0.5494168400764465,0.8020265003897116,0.865,0.9170238095238095,0.8669897032101757
49,0.5600282549858093,0.5471076965332031,0.8176149649259548,0.865,0.9196428571428571,0.8669897032101757
50,0.5637208819389343,0.5448244214057922,0.8074824629773967,0.865,0.920952380952381,0.8669897032101757
51,0.5587456226348877,0.5425764322280884,0.8129384255650819,0.865,0.9223809523809523,0.8669897032101757
52,0.5581592321395874,0.5403545498847961,0.8121590023382697,0.865,0.9236904761904763,0.8669897032101757
53,0.5595779418945312,0.5381588935852051,0.8082618862042089,0.865,0.9253571428571428,0.8669897032101757
54,0.5565372705459595,0.535988986492157,0.8051441932969603,0.865,0.9272619047619047,0.8669897032101757
55,0.5517510175704956,0.5338354706764221,0.8230709275136399,0.865,0.929047619047619,0.8669897032101757
56,0.5476122498512268,0.5316877961158752,0.8363211223694466,0.865,0.931547619047619,0.8669897032101757
57,0.5452231168746948,0.5295753479003906,0.8238503507404521,0.865,0.9332142857142858,0.8669897032101757
58,0.545265793800354,0.5274868607521057,0.8199532346063912,0.865,0.935,0.8669897032101757
59,0.5408514142036438,0.5254070162773132,0.8394388152766953,0.865,0.9364285714285714,0.8669897032101757
60,0.539534866809845,0.5233389735221863,0.8300857365549493,0.865,0.9382142857142857,0.8669897032101757
61,0.5395941138267517,0.5212790369987488,0.8308651597817615,0.865,0.9385714285714286,0.8669897032101757
62,0.5352601408958435,0.5192412734031677,0.8441153546375681,0.865,0.9395238095238094,0.8669897032101757
