epoch,train_loss,valid_loss,train_accuracy,valid_accuracy,valid_auc,valid_f1_weighted
1,0.7011250257492065,0.701475977897644,0.5038940809968847,0.525,0.37214285714285716,0.5320008075913588
2,0.6967823505401611,0.6967480182647705,0.5241433021806854,0.545,0.3951190476190476,0.5480848815708373
3,0.6924728155136108,0.692063570022583,0.5498442367601246,0.575,0.41988095238095235,0.5739705134722928
4,0.688197135925293,0.6874253749847412,0.5654205607476636,0.6,0.44261904761904763,0.5959203496843127
5,0.683955729007721,0.6828367114067078,0.5872274143302181,0.62,0.46964285714285714,0.6092789968652038
6,0.6797488927841187,0.6782994866371155,0.6129283489096573,0.64,0.49595238095238103,0.6273972602739726
7,0.6755771636962891,0.6738145351409912,0.632398753894081,0.65,0.523452380952381,0.6352201257861635
8,0.671440601348877,0.6693825721740723,0.6510903426791277,0.67,0.55,0.6508487958941965
9,0.6673395037651062,0.6650038361549377,0.6744548286604362,0.675,0.5764285714285714,0.6574809584518323
10,0.6632742285728455,0.6606783866882324,0.6970404984423676,0.695,0.6033333333333334,0.673291050035236
11,0.6592448353767395,0.6564064621925354,0.7141744548286605,0.715,0.6302380952380953,0.6891803278688525
12,0.6552515029907227,0.6521873474121094,0.7375389408099688,0.735,0.6546428571428571,0.7081853525270568
13,0.6512942910194397,0.6480206847190857,0.7554517133956387,0.755,0.6833333333333333,0.7245420716066332
14,0.6473734974861145,0.6439058780670166,0.7671339563862928,0.775,0.7077380952380953,0.7411764705882353
15,0.6434890627861023,0.6398424506187439,0.7772585669781932,0.79,0.731904761904762,0.7598577988446157
16,0.6396410465240479,0.6358298659324646,0.7873831775700935,0.79,0.7563095238095238,0.7598577988446157
17,0.6358296275138855,0.6318675875663757,0.7904984423676013,0.79,0.7757142857142856,0.7598577988446157
18,0.6320546865463257,0.6279550194740295,0.7967289719626168,0.795,0.7933333333333333,0.7641830065359477
19,0.6283164024353027,0.624091625213623,0.7990654205607477,0.795,0.8102380952380952,0.7641830065359477
20,0.6246146559715271,0.6202768087387085,0.8006230529595015,0.8,0.8213095238095238,0.7712931417567768
21,0.620949387550354,0.6165097951889038,0.807632398753894,0.805,0.8322619047619048,0.7756862745098039
22,0.617320716381073,0.6127899289131165,0.8138629283489096,0.805,0.844047619047619,0.7756862745098039
23,0.613728404045105,0.6091167330741882,0.8146417445482866,0.815,0.8525000000000001,0.7896661892695824
24,0.6101725697517395,0.6054893136024475,0.8169781931464174,0.815,0.8603571428571429,0.7896661892695824
25,0.6066529750823975,0.6019071936607361,0.822429906542056,0.815,0.8676190476190475,0.7896661892695824
26,0.6031697392463684,0.5983697772026062,0.8263239875389408,0.825,0.8736904761904761,0.8032443368618809
27,0.5997226238250732,0.5948763489723206,0.8317757009345794,0.825,0.8807142857142857,0.8032443368618809
28,0.5963115692138672,0.5914264917373657,0.8341121495327103,0.825,0.8859523809523809,0.8032443368618809
29,0.5929364562034607,0.5880194902420044,0.8387850467289719,0.825,0.8903571428571428,0.8032443368618809
30,0.5895970463752747,0.5846549868583679,0.8426791277258567,0.83,0.8942857142857144,0.8098924731182797
31,0.5862932801246643,0.581332266330719,0.8450155763239875,0.825,0.8982142857142856,0.805327358725417
32,0.5830250382423401,0.5780509114265442,0.8489096573208723,0.845,0.9017857142857142,0.8309577221742882
33,0.5797919631004333,0.5748103857040405,0.8543613707165109,0.85,0.9042857142857142,0.8371710526315789
34,0.5765940546989441,0.5716102719306946,0.8574766355140186,0.85,0.9063095238095238,0.8371710526315789
35,0.5734308958053589,0.5684499144554138,0.8621495327102804,0.855,0.9086904761904762,0.8433125786805484
36,0.570302426815033,0.5653289556503296,0.8652647975077882,0.86,0.910952380952381,0.8493850520340587
37,0.5672084093093872,0.5622467994689941,0.868380062305296,0.86,0.9127380952380952,0.8493850520340587
38,0.5641485452651978,0.5592029690742493,0.8691588785046729,0.86,0.9138095238095238,0.8493850520340587
39,0.5611225962638855,0.5561971068382263,0.8738317757009346,0.865,0.9164285714285714,0.8553911205073996
40,0.5581303834915161,0.5532285571098328,0.8769470404984424,0.87,0.9180952380952381,0.8613333333333333
41,0.5551714897155762,0.5502969622612,0.8808411214953271,0.87,0.9195238095238095,0.8613333333333333
42,0.5522457361221313,0.5474016666412354,0.8839563862928349,0.87,0.9208333333333333,0.8613333333333333
43,0.5493528842926025,0.5445424318313599,0.8870716510903427,0.865,0.9232142857142857,0.8553911205073996
44,0.5464925765991211,0.541718602180481,0.8894080996884736,0.87,0.9246428571428571,0.8613333333333333
45,0.5436646342277527,0.53892982006073,0.8894080996884736,0.87,0.9261904761904762,0.8613333333333333
46,0.5408685803413391,0.536175549030304,0.8886292834890965,0.87,0.9272619047619047,0.8613333333333333
47,0.538104236125946,0.5334553718566895,0.8909657320872274,0.87,0.9283333333333333,0.8613333333333333
48,0.5353713631629944,0.5307688117027283,0.8933021806853583,0.87,0.929047619047619,0.8613333333333333
49,0.5326694250106812,0.5281153321266174,0.8964174454828661,0.875,0.9298809523809524,0.8672141461637802
50,0.5299983024597168,0.5254945158958435,0.8979750778816199,0.875,0.9303571428571429,0.8672141461637802
51,0.5273576974868774,0.5229060053825378,0.8979750778816199,0.875,0.9314285714285715,0.8672141461637802
52,0.5247471332550049,0.5203493237495422,0.8987538940809969,0.87,0.9321428571428572,0.8624555862613502
53,0.5221664309501648,0.5178239941596985,0.8995327102803738,0.87,0.9328571428571428,0.8624555862613502
54,0.5196151733398438,0.5153295993804932,0.9018691588785047,0.87,0.9335714285714285,0.8624555862613502
55,0.5170931816101074,0.5128656625747681,0.9026479750778816,0.875,0.9345238095238095,0.8682619070968586
56,0.5145999789237976,0.5104317665100098,0.9042056074766355,0.88,0.9359523809523809,0.8740124740124741
57,0.5121352672576904,0.5080275535583496,0.9049844236760125,0.88,0.9363095238095238,0.8740124740124741
58,0.5096988081932068,0.5056526064872742,0.9065420560747663,0.88,0.9373809523809524,0.8740124740124741
59,0.5072901844978333,0.5033064484596252,0.9088785046728972,0.885,0.9378571428571428,0.8797094430992736
60,0.5049091577529907,0.5009887218475342,0.9080996884735203,0.885,0.9383333333333334,0.8797094430992736
61,0.5025553703308105,0.4986989498138428,0.9088785046728972,0.89,0.9386904761904762,0.8853548966756515
62,0.5002285242080688,0.4964368939399719,0.9096573208722741,0.895,0.9386904761904762,0.890950846862939
63,0.497928261756897,0.49420204758644104,0.910436137071651,0.895,0.9389285714285713,0.890950846862939
64,0.49565428495407104,0.4919940233230591,0.9112149532710281,0.895,0.939047619047619,0.890950846862939
65,0.49340614676475525,0.4898124039173126,0.9112149532710281,0.895,0.9392857142857143,0.890950846862939
66,0.4911837577819824,0.48765698075294495,0.911993769470405,0.895,0.9398809523809524,0.890950846862939
67,0.48898667097091675,0.4855271875858307,0.9127725856697819,0.895,0.9403571428571429,0.890950846862939
68,0.48681455850601196,0.4834228754043579,0.9135514018691588,0.895,0.9407142857142856,0.890950846862939
69,0.4846670925617218,0.48134350776672363,0.911993769470405,0.895,0.9408333333333334,0.890950846862939
70,0.4825441241264343,0.47928881645202637,0.911993769470405,0.895,0.9411904761904761,0.890950846862939
71,0.4804452061653137,0.47725844383239746,0.911993769470405,0.895,0.9415476190476191,0.890950846862939
72,0.4783700108528137,0.4752520024776459,0.9112149532710281,0.89,0.9419047619047619,0.8861491628614917
